Python 3.1.2 (r312:79360M, Mar 24 2010, 01:33:18) 
[GCC 4.0.1 (Apple Inc. build 5493)] on darwin
Type "copyright", "credits" or "license()" for more information.
>>> ================================ RESTART ================================
>>> 

Number of executions for each coin bias: 100000

p = probability of heads 
w = average wins of Player 1 
t = average number of coin tosses

p      w       t
0.825, 0.4981, 7.9309
0.826, 0.5000, 7.9780
0.827, 0.4970, 7.9653
0.828, 0.4965, 8.0212
0.829, 0.4999, 8.0772
0.830, 0.5001, 8.0738
0.831, 0.4996, 8.1181
0.832, 0.5002, 8.1594
0.833, 0.5019, 8.2112
0.834, 0.5006, 8.2092
0.835, 0.4999, 8.2536
0.836, 0.5021, 8.2662
0.837, 0.5030, 8.3171
0.838, 0.5027, 8.4004
0.839, 0.5005, 8.3868
0.840, 0.4973, 8.4566
0.841, 0.5017, 8.4761
0.842, 0.4974, 8.5131
0.843, 0.5013, 8.5652
0.844, 0.4991, 8.5888
0.845, 0.5010, 8.6027
0.846, 0.5013, 8.6757
0.847, 0.4988, 8.6934
0.848, 0.5020, 8.7815
0.849, 0.5004, 8.8050
0.850, 0.5004, 8.8500
0.851, 0.5008, 8.9285
0.852, 0.5017, 8.9418
0.853, 0.4990, 8.9478
0.854, 0.4981, 8.9793
0.855, 0.4986, 9.0499
0.856, 0.5005, 9.1063
0.857, 0.5009, 9.1490
0.858, 0.5003, 9.2054
0.859, 0.5015, 9.2548
0.860, 0.4990, 9.3063
0.861, 0.5023, 9.3419
0.862, 0.4997, 9.4201
0.863, 0.4974, 9.4717
0.864, 0.4965, 9.4823
0.865, 0.4989, 9.5320
0.866, 0.5022, 9.5865
0.867, 0.5005, 9.6857
0.868, 0.5011, 9.7300
0.869, 0.4989, 9.8090
0.870, 0.4996, 9.8035
0.871, 0.4999, 9.8793
0.872, 0.4982, 10.0030
0.873, 0.4995, 10.0148
0.874, 0.5011, 10.1125
0.875, 0.4990, 10.1527
0.876, 0.5000, 10.1816
0.877, 0.5000, 10.2387
0.878, 0.4986, 10.3195
0.879, 0.5004, 10.3996
0.880, 0.4989, 10.4921
0.881, 0.5008, 10.5263
0.882, 0.5024, 10.5909
0.883, 0.5008, 10.6583
0.884, 0.5007, 10.7620
0.885, 0.5017, 10.8754
0.886, 0.5013, 10.9304
0.887, 0.4974, 10.9765
0.888, 0.4994, 11.0385
0.889, 0.5002, 11.1523
0.890, 0.5020, 11.1761
0.891, 0.5008, 11.3128
0.892, 0.5004, 11.3535
0.893, 0.5007, 11.4299
0.894, 0.4996, 11.5140
0.895, 0.4981, 11.5791
0.896, 0.5008, 11.6627
0.897, 0.4971, 11.8261
0.898, 0.4984, 11.9348
0.899, 0.5005, 12.0399
0.900, 0.5014, 12.1338
0.901, 0.5016, 12.1693
0.902, 0.5006, 12.2435
0.903, 0.5024, 12.3980
0.904, 0.5033, 12.4718
0.905, 0.4980, 12.6212
0.906, 0.4996, 12.7197
0.907, 0.5002, 12.8674
0.908, 0.5035, 12.9648
0.909, 0.5008, 13.1202
0.910, 0.4999, 13.1845
0.911, 0.5001, 13.3686
0.912, 0.4984, 13.4752
0.913, 0.5005, 13.5168
0.914, 0.5018, 13.7100
0.915, 0.5005, 13.8876
0.916, 0.4999, 13.9538
0.917, 0.5015, 14.0723
0.918, 0.5006, 14.2483
0.919, 0.5023, 14.4488
0.920, 0.4994, 14.5152
0.921, 0.4995, 14.7361
0.922, 0.5002, 14.9476
0.923, 0.5045, 14.9936
0.924, 0.5000, 15.2930
0.925, 0.4988, 15.4384
0.926, 0.5009, 15.6068
0.927, 0.5001, 15.8800
0.928, 0.5014, 16.0455
0.929, 0.5023, 16.1093
0.930, 0.5013, 16.4097
0.931, 0.5009, 16.5951
0.932, 0.4991, 16.7618
0.933, 0.5004, 16.9502
0.934, 0.5013, 17.1542
0.935, 0.5012, 17.4885
0.936, 0.4998, 17.7926
0.937, 0.5003, 17.9436
0.938, 0.5002, 18.1854
0.939, 0.4995, 18.4489
0.940, 0.5019, 18.6717
0.941, 0.5015, 19.0282
0.942, 0.5003, 19.2570
0.943, 0.4988, 19.6138
0.944, 0.5025, 19.8984
0.945, 0.4994, 20.3097
0.946, 0.5004, 20.5790
0.947, 0.4986, 21.0001
0.948, 0.5020, 21.2274
0.949, 0.4988, 21.6895
0.950, 0.5002, 22.1467
0.951, 0.5028, 22.3163
0.952, 0.4988, 22.7906
0.953, 0.4988, 23.3215
0.954, 0.4970, 23.7182
0.955, 0.5015, 24.3297
0.956, 0.5017, 24.7224
0.957, 0.4989, 25.2962
0.958, 0.5027, 25.8970
0.959, 0.5005, 26.3736
0.960, 0.4985, 27.0950
0.961, 0.4994, 27.7351
0.962, 0.5010, 28.2584
0.963, 0.5016, 29.1200
0.964, 0.5011, 29.7751
0.965, 0.5005, 30.5306
0.966, 0.4979, 31.6257
0.967, 0.4995, 32.3742
0.968, 0.4971, 33.3662
0.969, 0.5002, 34.3365
0.970, 0.4978, 35.3367
0.971, 0.5007, 36.5940
0.972, 0.5033, 37.7765
0.973, 0.4992, 38.8715
0.974, 0.5016, 40.4822
0.975, 0.5006, 41.9244
0.976, 0.5003, 43.7264
0.977, 0.4998, 45.7642
0.978, 0.5010, 47.4390
0.979, 0.4968, 49.6301
0.980, 0.4980, 51.7099
0.981, 0.4974, 54.8360
0.982, 0.4997, 57.7676
0.983, 0.5003, 60.8722
0.984, 0.5006, 64.3106
0.985, 0.5009, 69.0435
0.986, 0.5005, 73.2473
0.987, 0.4984, 78.8961
0.988, 0.5001, 85.3922
0.989, 0.4990, 93.2697
0.990, 0.5003, 101.9151
0.991, 0.4996, 113.0819
0.992, 0.5009, 126.2963
0.993, 0.4996, 144.1179
0.994, 0.5016, 168.7765
0.995, 0.5029, 201.8017
0.996, 0.5009, 251.1743
0.997, 0.4996, 334.1362
0.998, 0.5039, 501.6987
0.999, 0.5009, 1004.0435
>>> 
